filepath,x1,x2,x3,x4,x5,x6,x7,x8
C:\dev\dataset\ThinFilm\PMMA\data2\1198.tif,0.018469,36.937737,0.065148,0.06732,1337.039307,1338.310181,-1.034209,12.596066
C:\dev\dataset\ThinFilm\PMMA\data2\1199.tif,0.018608,37.216182,0.06512,0.067384,1337.004761,1338.390259,-1.033351,12.59632
C:\dev\dataset\ThinFilm\PMMA\data2\1200.tif,0.018543,37.085149,0.065241,0.067461,1337.156494,1338.486694,-1.034769,12.596567
C:\dev\dataset\ThinFilm\PMMA\data2\1201.tif,0.018567,37.134287,0.065315,0.067561,1337.249756,1338.612305,-1.03403,12.596814
C:\dev\dataset\ThinFilm\PMMA\data2\1202.tif,0.018559,37.117908,0.065366,0.067644,1337.313721,1338.71582,-1.034387,12.597069
C:\dev\dataset\ThinFilm\PMMA\data2\1203.tif,0.0186,37.199803,0.065423,0.067652,1337.384521,1338.72644,-1.034844,12.597316
C:\dev\dataset\ThinFilm\PMMA\data2\1204.tif,0.018518,37.036012,0.065541,0.067741,1337.532715,1338.837036,-1.034081,12.59757
C:\dev\dataset\ThinFilm\PMMA\data2\1205.tif,0.018502,37.003254,0.065613,0.06781,1337.623901,1338.924683,-1.033565,12.597817
C:\dev\dataset\ThinFilm\PMMA\data2\1206.tif,0.018502,37.003254,0.065701,0.067897,1337.734497,1339.033325,-1.033484,12.598071
C:\dev\dataset\ThinFilm\PMMA\data2\1207.tif,0.018706,37.412732,0.065742,0.067958,1337.78479,1339.109131,-1.033418,12.598325
C:\dev\dataset\ThinFilm\PMMA\data2\1208.tif,0.018649,37.298078,0.065761,0.068,1337.809814,1339.16272,-1.033707,12.598572
C:\dev\dataset\ThinFilm\PMMA\data2\1209.tif,0.018485,36.970496,0.065858,0.068123,1337.931152,1339.315918,-1.034045,12.598819
C:\dev\dataset\ThinFilm\PMMA\data2\1210.tif,0.018543,37.085149,0.066027,0.068259,1338.142944,1339.487549,-1.034383,12.599073
C:\dev\dataset\ThinFilm\PMMA\data2\1211.tif,0.018534,37.06877,0.066036,0.068269,1338.154663,1339.499756,-1.033813,12.599321
C:\dev\dataset\ThinFilm\PMMA\data2\1212.tif,0.018485,36.970496,0.066059,0.068293,1338.183105,1339.530273,-1.033813,12.599575
C:\dev\dataset\ThinFilm\PMMA\data2\1213.tif,0.01851,37.019633,0.066169,0.068409,1338.321899,1339.675781,-1.033827,12.599829
C:\dev\dataset\ThinFilm\PMMA\data2\1214.tif,0.018641,37.281699,0.06619,0.068435,1338.348022,1339.707886,-1.033853,12.600076
C:\dev\dataset\ThinFilm\PMMA\data2\1215.tif,0.018608,37.216182,0.066256,0.06856,1338.431152,1339.864746,-1.033915,12.60033
C:\dev\dataset\ThinFilm\PMMA\data2\1216.tif,0.018534,37.06877,0.066385,0.068666,1338.593018,1339.996826,-1.03477,12.600577
C:\dev\dataset\ThinFilm\PMMA\data2\1217.tif,0.018567,37.134287,0.066349,0.068639,1338.547241,1339.963745,-1.034347,12.600824
C:\dev\dataset\ThinFilm\PMMA\data2\1218.tif,0.018485,36.970496,0.066623,0.068781,1338.891357,1340.141968,-1.034518,12.601078
C:\dev\dataset\ThinFilm\PMMA\data2\1219.tif,0.018559,37.117908,0.066552,0.068879,1338.802734,1340.264526,-1.032394,12.601333
C:\dev\dataset\ThinFilm\PMMA\data2\1220.tif,0.018518,37.036012,0.066668,0.068963,1338.947266,1340.370239,-1.034959,12.60158
C:\dev\dataset\ThinFilm\PMMA\data2\1221.tif,0.018502,37.003254,0.066727,0.069007,1339.022217,1340.425049,-1.034436,12.601827
C:\dev\dataset\ThinFilm\PMMA\data2\1222.tif,0.018674,37.347215,0.06679,0.069035,1339.100952,1340.460693,-1.034165,12.602081
C:\dev\dataset\ThinFilm\PMMA\data2\1223.tif,0.018444,36.8886,0.0669,0.069181,1339.238403,1340.643311,-1.033619,12.602328
C:\dev\dataset\ThinFilm\PMMA\data2\1224.tif,0.018543,37.085149,0.066972,0.069182,1339.329468,1340.644775,-1.034104,12.602582
C:\dev\dataset\ThinFilm\PMMA\data2\1225.tif,0.018616,37.232561,0.067003,0.069264,1339.368652,1340.747314,-1.033001,12.602829
C:\dev\dataset\ThinFilm\PMMA\data2\1226.tif,0.018592,37.183424,0.067097,0.069418,1339.486572,1340.939941,-1.033742,12.603084
C:\dev\dataset\ThinFilm\PMMA\data2\1227.tif,0.018575,37.150666,0.067197,0.069439,1339.612183,1340.966919,-1.034583,12.603331
C:\dev\dataset\ThinFilm\PMMA\data2\1228.tif,0.018502,37.003254,0.067255,0.069504,1339.685303,1341.047852,-1.033362,12.603578
C:\dev\dataset\ThinFilm\PMMA\data2\1229.tif,0.018575,37.150666,0.067297,0.069585,1339.737427,1341.149902,-1.033427,12.603839
C:\dev\dataset\ThinFilm\PMMA\data2\1230.tif,0.018526,37.052391,0.067394,0.069646,1339.859131,1341.226196,-1.033998,12.604086
C:\dev\dataset\ThinFilm\PMMA\data2\1231.tif,0.018395,36.790325,0.067437,0.069691,1339.913086,1341.282715,-1.033413,12.604333
C:\dev\dataset\ThinFilm\PMMA\data2\1232.tif,0.018452,36.904979,0.067536,0.069761,1340.037598,1341.370483,-1.033424,12.604587
C:\dev\dataset\ThinFilm\PMMA\data2\1233.tif,0.01851,37.019633,0.06755,0.069899,1340.054932,1341.543213,-1.032942,12.604834
C:\dev\dataset\ThinFilm\PMMA\data2\1234.tif,0.018477,36.954117,0.067668,0.069917,1340.203247,1341.565918,-1.034769,12.605082
C:\dev\dataset\ThinFilm\PMMA\data2\1235.tif,0.018444,36.8886,0.067748,0.069944,1340.303711,1341.599609,-1.03323,12.605336
C:\dev\dataset\ThinFilm\PMMA\data2\1236.tif,0.018502,37.003254,0.067811,0.070133,1340.38208,1341.836914,-1.032408,12.60559
C:\dev\dataset\ThinFilm\PMMA\data2\1237.tif,0.018567,37.134287,0.067877,0.07009,1340.465576,1341.782959,-1.034247,12.605837
C:\dev\dataset\ThinFilm\PMMA\data2\1238.tif,0.018592,37.183424,0.067952,0.070269,1340.560059,1342.007935,-1.0326,12.606091
C:\dev\dataset\ThinFilm\PMMA\data2\1239.tif,0.018665,37.330836,0.068031,0.070265,1340.658691,1342.002197,-1.034097,12.606345
C:\dev\dataset\ThinFilm\PMMA\data2\1240.tif,0.018592,37.183424,0.068106,0.070407,1340.753418,1342.180054,-1.032836,12.606592
C:\dev\dataset\ThinFilm\PMMA\data2\1241.tif,0.018584,37.167045,0.068182,0.070481,1340.847656,1342.272827,-1.033775,12.606839
C:\dev\dataset\ThinFilm\PMMA\data2\1242.tif,0.018559,37.117908,0.068246,0.070526,1340.928467,1342.32959,-1.03372,12.607093
C:\dev\dataset\ThinFilm\PMMA\data2\1243.tif,0.018534,37.06877,0.068302,0.070605,1340.999146,1342.428589,-1.033409,12.607341
C:\dev\dataset\ThinFilm\PMMA\data2\1244.tif,0.018543,37.085149,0.068401,0.070647,1341.123047,1342.481934,-1.033713,12.607595
C:\dev\dataset\ThinFilm\PMMA\data2\1245.tif,0.018567,37.134287,0.068476,0.070752,1341.217651,1342.613403,-1.032841,12.607842
C:\dev\dataset\ThinFilm\PMMA\data2\1246.tif,0.018592,37.183424,0.068566,0.070794,1341.3302,1342.665405,-1.033237,12.608096
C:\dev\dataset\ThinFilm\PMMA\data2\1247.tif,0.018641,37.281699,0.068653,0.070884,1341.439697,1342.778809,-1.032491,12.60835
C:\dev\dataset\ThinFilm\PMMA\data2\1248.tif,0.018428,36.855842,0.068723,0.070926,1341.527954,1342.830811,-1.032495,12.608597
C:\dev\dataset\ThinFilm\PMMA\data2\1249.tif,0.018616,37.232561,0.068777,0.071031,1341.595459,1342.962524,-1.032044,12.608844
C:\dev\dataset\ThinFilm\PMMA\data2\1250.tif,0.0186,37.199803,0.068842,0.071158,1341.676514,1343.12207,-1.032764,12.609098
C:\dev\dataset\ThinFilm\PMMA\data2\1251.tif,0.018502,37.003254,0.068991,0.071234,1341.863525,1343.217041,-1.033644,12.609353
C:\dev\dataset\ThinFilm\PMMA\data2\1252.tif,0.018592,37.183424,0.069056,0.071306,1341.945312,1343.307617,-1.032509,12.6096
C:\dev\dataset\ThinFilm\PMMA\data2\1253.tif,0.018534,37.06877,0.069017,0.071345,1341.89624,1343.356812,-1.03258,12.609847
C:\dev\dataset\ThinFilm\PMMA\data2\1254.tif,0.018657,37.314457,0.069175,0.071397,1342.095093,1343.422363,-1.033733,12.610101
C:\dev\dataset\ThinFilm\PMMA\data2\1255.tif,0.018461,36.921358,0.069205,0.07154,1342.132812,1343.601318,-1.032122,12.610348
C:\dev\dataset\ThinFilm\PMMA\data2\1256.tif,0.018584,37.167045,0.06927,0.071544,1342.214233,1343.605835,-1.033736,12.610595
C:\dev\dataset\ThinFilm\PMMA\data2\1257.tif,0.018575,37.150666,0.069304,0.071625,1342.256836,1343.707275,-1.03282,12.610856
C:\dev\dataset\ThinFilm\PMMA\data2\1258.tif,0.018665,37.330836,0.069485,0.071697,1342.483521,1343.797485,-1.033483,12.611104
C:\dev\dataset\ThinFilm\PMMA\data2\1259.tif,0.018608,37.216182,0.069552,0.071882,1342.567505,1344.030396,-1.031832,12.611358
C:\dev\dataset\ThinFilm\PMMA\data2\1260.tif,0.018567,37.134287,0.069583,0.071966,1342.606567,1344.135864,-1.03351,12.611605
C:\dev\dataset\ThinFilm\PMMA\data2\1261.tif,0.018534,37.06877,0.069684,0.071936,1342.733643,1344.097412,-1.034255,12.611859
C:\dev\dataset\ThinFilm\PMMA\data2\1262.tif,0.018526,37.052391,0.069779,0.072035,1342.853149,1344.222046,-1.032314,12.612106
C:\dev\dataset\ThinFilm\PMMA\data2\1263.tif,0.018706,37.412732,0.069777,0.072085,1342.850464,1344.284912,-1.032331,12.61236
C:\dev\dataset\ThinFilm\PMMA\data2\1264.tif,0.018477,36.954117,0.06988,0.072208,1342.979858,1344.438599,-1.03308,12.612607
C:\dev\dataset\ThinFilm\PMMA\data2\1265.tif,0.018649,37.298078,0.069985,0.072172,1343.111694,1344.393799,-1.033311,12.612854
C:\dev\dataset\ThinFilm\PMMA\data2\1266.tif,0.018502,37.003254,0.070013,0.072278,1343.146484,1344.526611,-1.03125,12.613108
C:\dev\dataset\ThinFilm\PMMA\data2\1267.tif,0.018674,37.347215,0.070132,0.072341,1343.295532,1344.605713,-1.032353,12.613363
C:\dev\dataset\ThinFilm\PMMA\data2\1268.tif,0.018608,37.216182,0.070104,0.072459,1343.261108,1344.752808,-1.031506,12.61361
C:\dev\dataset\ThinFilm\PMMA\data2\1269.tif,0.018592,37.183424,0.070282,0.072581,1343.484497,1344.905884,-1.033582,12.613864
C:\dev\dataset\ThinFilm\PMMA\data2\1270.tif,0.018518,37.036012,0.070366,0.072671,1343.589355,1345.019287,-1.032702,12.614111
C:\dev\dataset\ThinFilm\PMMA\data2\1271.tif,0.018502,37.003254,0.07054,0.072784,1343.807861,1345.161255,-1.032761,12.614358
C:\dev\dataset\ThinFilm\PMMA\data2\1272.tif,0.018559,37.117908,0.070544,0.072832,1343.813354,1345.220703,-1.031817,12.614612
C:\dev\dataset\ThinFilm\PMMA\data2\1273.tif,0.018624,37.248941,0.070559,0.072793,1343.832275,1345.172607,-1.032427,12.614859
C:\dev\dataset\ThinFilm\PMMA\data2\1274.tif,0.018461,36.921358,0.070671,0.072893,1343.972656,1345.297241,-1.031661,12.615113
C:\dev\dataset\ThinFilm\PMMA\data2\1275.tif,0.018452,36.904979,0.070737,0.072951,1344.055542,1345.370239,-1.031436,12.615361
C:\dev\dataset\ThinFilm\PMMA\data2\1276.tif,0.018657,37.314457,0.070759,0.073031,1344.083252,1345.470337,-1.031295,12.615615
C:\dev\dataset\ThinFilm\PMMA\data2\1277.tif,0.018633,37.26532,0.070826,0.073229,1344.167358,1345.718872,-1.032102,12.615862
C:\dev\dataset\ThinFilm\PMMA\data2\1278.tif,0.018469,36.937737,0.070897,0.073202,1344.256714,1345.685181,-1.033925,12.616116
C:\dev\dataset\ThinFilm\PMMA\data2\1279.tif,0.018313,36.626534,0.071003,0.073345,1344.388916,1345.864014,-1.032507,12.61637
C:\dev\dataset\ThinFilm\PMMA\data2\1280.tif,0.018477,36.954117,0.071157,0.073372,1344.583008,1345.898193,-1.032984,12.616617
C:\dev\dataset\ThinFilm\PMMA\data2\1281.tif,0.018534,37.06877,0.071092,0.073353,1344.500488,1345.874268,-1.031122,12.616865
C:\dev\dataset\ThinFilm\PMMA\data2\1282.tif,0.018526,37.052391,0.071213,0.073465,1344.652588,1346.015015,-1.031808,12.617119
C:\dev\dataset\ThinFilm\PMMA\data2\1283.tif,0.0186,37.199803,0.071313,0.07355,1344.778931,1346.12085,-1.031628,12.617366
C:\dev\dataset\ThinFilm\PMMA\data2\1284.tif,0.018641,37.281699,0.071438,0.073673,1344.935181,1346.276245,-1.031356,12.617606
C:\dev\dataset\ThinFilm\PMMA\data2\1285.tif,0.01851,37.019633,0.071509,0.07375,1345.024902,1346.37207,-1.031293,12.617874
C:\dev\dataset\ThinFilm\PMMA\data2\1286.tif,0.018608,37.216182,0.071561,0.073786,1345.089844,1346.416992,-1.031332,12.618121
C:\dev\dataset\ThinFilm\PMMA\data2\1287.tif,0.018362,36.724809,0.071658,0.073922,1345.21167,1346.588257,-1.031086,12.618368
C:\dev\dataset\ThinFilm\PMMA\data2\1288.tif,0.018592,37.183424,0.071696,0.074002,1345.258789,1346.687866,-1.031596,12.618622
C:\dev\dataset\ThinFilm\PMMA\data2\1289.tif,0.018452,36.904979,0.071787,0.074046,1345.373657,1346.743286,-1.032164,12.61887
C:\dev\dataset\ThinFilm\PMMA\data2\1290.tif,0.018379,36.757567,0.071879,0.074133,1345.488892,1346.852661,-1.031465,12.619124
C:\dev\dataset\ThinFilm\PMMA\data2\1291.tif,0.018461,36.921358,0.071853,0.074235,1345.455688,1346.979858,-1.031362,12.619378
C:\dev\dataset\ThinFilm\PMMA\data2\1292.tif,0.018567,37.134287,0.071957,0.074265,1345.587402,1347.017578,-1.033152,12.619625
C:\dev\dataset\ThinFilm\PMMA\data2\1293.tif,0.018436,36.872221,0.07204,0.074292,1345.691162,1347.051758,-1.032063,12.619872
C:\dev\dataset\ThinFilm\PMMA\data2\1294.tif,0.018412,36.823084,0.072113,0.074355,1345.782227,1347.130615,-1.031258,12.620126
C:\dev\dataset\ThinFilm\PMMA\data2\1295.tif,0.0186,37.199803,0.072196,0.074482,1345.887329,1347.290405,-1.031091,12.620394
C:\dev\dataset\ThinFilm\PMMA\data2\1296.tif,0.018493,36.986875,0.07221,0.074604,1345.904297,1347.443604,-1.031661,12.62062
C:\dev\dataset\ThinFilm\PMMA\data2\1297.tif,0.018502,37.003254,0.072345,0.07465,1346.074341,1347.500488,-1.033161,12.620874
C:\dev\dataset\ThinFilm\PMMA\data2\1298.tif,0.018559,37.117908,0.072431,0.074707,1346.181885,1347.571899,-1.031853,12.621128
C:\dev\dataset\ThinFilm\PMMA\data2\1299.tif,0.018387,36.773946,0.07244,0.074761,1346.193481,1347.639404,-1.031417,12.621376
C:\dev\dataset\ThinFilm\PMMA\data2\1300.tif,0.018534,37.06877,0.072574,0.074852,1346.361938,1347.75354,-1.03203,12.62163
C:\dev\dataset\ThinFilm\PMMA\data2\1301.tif,0.018518,37.036012,0.072608,0.07492,1346.404297,1347.839722,-1.031377,12.621877
C:\dev\dataset\ThinFilm\PMMA\data2\1302.tif,0.018543,37.085149,0.072703,0.075081,1346.523437,1348.040527,-1.031843,12.622131
C:\dev\dataset\ThinFilm\PMMA\data2\1303.tif,0.018543,37.085149,0.072816,0.07509,1346.665771,1348.052979,-1.0327,12.622385
C:\dev\dataset\ThinFilm\PMMA\data2\1304.tif,0.018461,36.921358,0.072869,0.0752,1346.732178,1348.19043,-1.031228,12.622632
C:\dev\dataset\ThinFilm\PMMA\data2\1305.tif,0.018387,36.773946,0.072946,0.075283,1346.827881,1348.294312,-1.031982,12.622879
C:\dev\dataset\ThinFilm\PMMA\data2\1306.tif,0.018477,36.954117,0.072961,0.075297,1346.846802,1348.3125,-1.032039,12.623133
C:\dev\dataset\ThinFilm\PMMA\data2\1307.tif,0.018395,36.790325,0.073037,0.075353,1346.942749,1348.382568,-1.032026,12.623388
C:\dev\dataset\ThinFilm\PMMA\data2\1308.tif,0.018559,37.117908,0.073185,0.075488,1347.128174,1348.551392,-1.031711,12.623635
C:\dev\dataset\ThinFilm\PMMA\data2\1309.tif,0.018502,37.003254,0.073204,0.075488,1347.152344,1348.552124,-1.031468,12.623882
C:\dev\dataset\ThinFilm\PMMA\data2\1310.tif,0.018174,36.348089,0.073326,0.075641,1347.305664,1348.74292,-1.031204,12.624136
C:\dev\dataset\ThinFilm\PMMA\data2\1311.tif,0.018403,36.806705,0.073403,0.075689,1347.401978,1348.803345,-1.031564,12.624383
C:\dev\dataset\ThinFilm\PMMA\data2\1312.tif,0.018428,36.855842,0.073411,0.075682,1347.411377,1348.794312,-1.031141,12.624624
C:\dev\dataset\ThinFilm\PMMA\data2\1313.tif,0.018452,36.904979,0.073497,0.075785,1347.519897,1348.924316,-1.030936,12.624891
C:\dev\dataset\ThinFilm\PMMA\data2\1314.tif,0.018362,36.724809,0.073648,0.075798,1347.709473,1348.940796,-1.031135,12.625139
C:\dev\dataset\ThinFilm\PMMA\data2\1315.tif,0.018452,36.904979,0.073591,0.075891,1347.63855,1349.057007,-1.029199,12.625386
C:\dev\dataset\ThinFilm\PMMA\data2\1316.tif,0.018518,37.036012,0.073737,0.076069,1347.821533,1349.280518,-1.031249,12.62564
C:\dev\dataset\ThinFilm\PMMA\data2\1317.tif,0.018092,36.184298,0.073833,0.076081,1347.94104,1349.29541,-1.031627,12.625887
C:\dev\dataset\ThinFilm\PMMA\data2\1318.tif,0.018534,37.06877,0.07389,0.07617,1348.013428,1349.406494,-1.030458,12.626141
C:\dev\dataset\ThinFilm\PMMA\data2\1319.tif,0.018526,37.052391,0.073956,0.076234,1348.096191,1349.486694,-1.030853,12.626388
C:\dev\dataset\ThinFilm\PMMA\data2\1320.tif,0.018608,37.216182,0.074131,0.076334,1348.31604,1349.612549,-1.030798,12.626642
C:\dev\dataset\ThinFilm\PMMA\data2\1321.tif,0.018379,36.757567,0.074188,0.076436,1348.386963,1349.739624,-1.029716,12.62689
C:\dev\dataset\ThinFilm\PMMA\data2\1322.tif,0.018469,36.937737,0.07422,0.076531,1348.427246,1349.859741,-1.030299,12.627144
C:\dev\dataset\ThinFilm\PMMA\data2\1323.tif,0.018477,36.954117,0.074266,0.076556,1348.485718,1349.890503,-1.031144,12.627411
C:\dev\dataset\ThinFilm\PMMA\data2\1324.tif,0.018321,36.642913,0.074353,0.076613,1348.59436,1349.961792,-1.030827,12.627645
C:\dev\dataset\ThinFilm\PMMA\data2\1325.tif,0.018493,36.986875,0.074452,0.07666,1348.71814,1350.020508,-1.030392,12.627899
C:\dev\dataset\ThinFilm\PMMA\data2\1326.tif,0.018444,36.8886,0.074557,0.076889,1348.850708,1350.308105,-1.029657,12.628146
C:\dev\dataset\ThinFilm\PMMA\data2\1327.tif,0.018559,37.117908,0.074576,0.076972,1348.87439,1350.412598,-1.031274,12.628393
C:\dev\dataset\ThinFilm\PMMA\data2\1328.tif,0.018567,37.134287,0.074688,0.076886,1349.015503,1350.304932,-1.032131,12.628647
C:\dev\dataset\ThinFilm\PMMA\data2\1329.tif,0.018518,37.036012,0.074782,0.07701,1349.132568,1350.460083,-1.029427,12.628894
C:\dev\dataset\ThinFilm\PMMA\data2\1330.tif,0.018526,37.052391,0.074862,0.077188,1349.233765,1350.683228,-1.029798,12.629149
C:\dev\dataset\ThinFilm\PMMA\data2\1331.tif,0.01851,37.019633,0.07493,0.077189,1349.318237,1350.684204,-1.031066,12.629403
C:\dev\dataset\ThinFilm\PMMA\data2\1332.tif,0.018395,36.790325,0.07497,0.077273,1349.369507,1350.789917,-1.030152,12.62965
C:\dev\dataset\ThinFilm\PMMA\data2\1333.tif,0.018338,36.675672,0.075009,0.077313,1349.417603,1350.840454,-1.030714,12.629904
C:\dev\dataset\ThinFilm\PMMA\data2\1334.tif,0.01842,36.839463,0.075115,0.077316,1349.551147,1350.843262,-1.030725,12.630151
C:\dev\dataset\ThinFilm\PMMA\data2\1335.tif,0.018477,36.954117,0.075192,0.077452,1349.648193,1351.013672,-1.029295,12.630398
C:\dev\dataset\ThinFilm\PMMA\data2\1336.tif,0.01842,36.839463,0.07525,0.077538,1349.720947,1351.121948,-1.030045,12.630652
C:\dev\dataset\ThinFilm\PMMA\data2\1337.tif,0.018665,37.330836,0.075322,0.077554,1349.810547,1351.142212,-1.030399,12.630899
C:\dev\dataset\ThinFilm\PMMA\data2\1338.tif,0.018395,36.790325,0.075414,0.077605,1349.926758,1351.205688,-1.029637,12.631154
C:\dev\dataset\ThinFilm\PMMA\data2\1339.tif,0.018477,36.954117,0.075375,0.077659,1349.877319,1351.273804,-1.029044,12.631401
C:\dev\dataset\ThinFilm\PMMA\data2\1340.tif,0.018387,36.773946,0.075524,0.077791,1350.064819,1351.439819,-1.030303,12.631662
C:\dev\dataset\ThinFilm\PMMA\data2\1341.tif,0.018493,36.986875,0.075645,0.077881,1350.215698,1351.551514,-1.030018,12.631909
C:\dev\dataset\ThinFilm\PMMA\data2\1342.tif,0.018403,36.806705,0.075715,0.07794,1350.303589,1351.625977,-1.029558,12.632156
C:\dev\dataset\ThinFilm\PMMA\data2\1343.tif,0.018502,37.003254,0.07571,0.077959,1350.297729,1351.650146,-1.02939,12.63241
C:\dev\dataset\ThinFilm\PMMA\data2\1344.tif,0.018362,36.724809,0.075833,0.078107,1350.451904,1351.835327,-1.029709,12.632657
C:\dev\dataset\ThinFilm\PMMA\data2\1345.tif,0.018608,37.216182,0.075837,0.078195,1350.456665,1351.945923,-1.029989,12.632905
C:\dev\dataset\ThinFilm\PMMA\data2\1346.tif,0.018436,36.872221,0.075955,0.078218,1350.605469,1351.974121,-1.031101,12.633152
C:\dev\dataset\ThinFilm\PMMA\data2\1347.tif,0.018436,36.872221,0.076002,0.078332,1350.663818,1352.117065,-1.029787,12.633406
C:\dev\dataset\ThinFilm\PMMA\data2\1348.tif,0.018502,37.003254,0.076109,0.078383,1350.798584,1352.181274,-1.030658,12.63366
C:\dev\dataset\ThinFilm\PMMA\data2\1349.tif,0.018436,36.872221,0.076172,0.078447,1350.877563,1352.262451,-1.029876,12.633907
C:\dev\dataset\ThinFilm\PMMA\data2\1350.tif,0.018477,36.954117,0.076256,0.078494,1350.983032,1352.321045,-1.029874,12.634161
C:\dev\dataset\ThinFilm\PMMA\data2\1351.tif,0.018444,36.8886,0.07642,0.078628,1351.188965,1352.489258,-1.029354,12.634408
C:\dev\dataset\ThinFilm\PMMA\data2\1352.tif,0.018444,36.8886,0.076431,0.078612,1351.202881,1352.468994,-1.028899,12.634662
C:\dev\dataset\ThinFilm\PMMA\data2\1353.tif,0.018436,36.872221,0.076568,0.078788,1351.374512,1352.689575,-1.028538,12.634916
C:\dev\dataset\ThinFilm\PMMA\data2\1354.tif,0.018559,37.117908,0.076643,0.078911,1351.46875,1352.844116,-1.028999,12.635164
C:\dev\dataset\ThinFilm\PMMA\data2\1355.tif,0.018444,36.8886,0.076637,0.07893,1351.460937,1352.866943,-1.029601,12.635411
C:\dev\dataset\ThinFilm\PMMA\data2\1356.tif,0.018338,36.675672,0.0767,0.079075,1351.540283,1353.04895,-1.02992,12.635665
C:\dev\dataset\ThinFilm\PMMA\data2\1357.tif,0.01833,36.659293,0.076828,0.079021,1351.701904,1352.981201,-1.030965,12.635912
C:\dev\dataset\ThinFilm\PMMA\data2\1358.tif,0.01833,36.659293,0.076859,0.079127,1351.73999,1353.114258,-1.028534,12.636166
C:\dev\dataset\ThinFilm\PMMA\data2\1359.tif,0.01842,36.839463,0.076941,0.079251,1351.843506,1353.270386,-1.029508,12.63642
C:\dev\dataset\ThinFilm\PMMA\data2\1360.tif,0.018444,36.8886,0.077084,0.079303,1352.022217,1353.334717,-1.030022,12.636667
C:\dev\dataset\ThinFilm\PMMA\data2\1361.tif,0.018469,36.937737,0.077024,0.079363,1351.947266,1353.410889,-1.028786,12.636921
C:\dev\dataset\ThinFilm\PMMA\data2\1362.tif,0.018477,36.954117,0.077192,0.079349,1352.158325,1353.393311,-1.030372,12.637169
C:\dev\dataset\ThinFilm\PMMA\data2\1363.tif,0.018624,37.248941,0.077298,0.079489,1352.291504,1353.567993,-1.027946,12.637416
C:\dev\dataset\ThinFilm\PMMA\data2\1364.tif,0.018371,36.741188,0.077355,0.079569,1352.363281,1353.669067,-1.028336,12.63767
C:\dev\dataset\ThinFilm\PMMA\data2\1365.tif,0.018403,36.806705,0.077314,0.079657,1352.311035,1353.778687,-1.028621,12.637917
C:\dev\dataset\ThinFilm\PMMA\data2\1366.tif,0.018387,36.773946,0.077428,0.079731,1352.453735,1353.871826,-1.030304,12.638171
C:\dev\dataset\ThinFilm\PMMA\data2\1367.tif,0.018371,36.741188,0.077542,0.079793,1352.596924,1353.949097,-1.02975,12.638418
C:\dev\dataset\ThinFilm\PMMA\data2\1368.tif,0.018551,37.101529,0.077574,0.079852,1352.637207,1354.024048,-1.02903,12.638666
C:\dev\dataset\ThinFilm\PMMA\data2\1369.tif,0.018485,36.970496,0.077734,0.079886,1352.838745,1354.06665,-1.029374,12.63892
C:\dev\dataset\ThinFilm\PMMA\data2\1370.tif,0.01833,36.659293,0.077727,0.079971,1352.829468,1354.172241,-1.027685,12.639174
C:\dev\dataset\ThinFilm\PMMA\data2\1371.tif,0.018395,36.790325,0.077817,0.080042,1352.942993,1354.26123,-1.028867,12.639428
C:\dev\dataset\ThinFilm\PMMA\data2\1372.tif,0.018526,37.052391,0.077913,0.080095,1353.062744,1354.328369,-1.028584,12.639675
